Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Money Supply M0,1996-11-30T00:00:00,457010,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1996-12-31T00:00:00,464955,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-01-31T00:00:00,462505,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-02-28T00:00:00,459914,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-03-31T00:00:00,462300,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-04-30T00:00:00,465478,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-05-31T00:00:00,467038,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-06-30T00:00:00,469816,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-07-31T00:00:00,473111,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-08-31T00:00:00,474323,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-09-30T00:00:00,475441,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-10-31T00:00:00,477667,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-11-30T00:00:00,484618,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1997-12-31T00:00:00,493078,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-01-31T00:00:00,491235,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-02-28T00:00:00,488420,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-03-31T00:00:00,491007,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-04-30T00:00:00,494118,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-05-31T00:00:00,495231,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-06-30T00:00:00,498108,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-07-31T00:00:00,502446,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-08-31T00:00:00,504866,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-09-30T00:00:00,508591,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-10-31T00:00:00,512552,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-11-30T00:00:00,518349,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1998-12-31T00:00:00,526435,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-01-31T00:00:00,527870,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-02-28T00:00:00,526387,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-03-31T00:00:00,531013,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-04-30T00:00:00,535171,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-05-31T00:00:00,540620,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-06-30T00:00:00,544016,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-07-31T00:00:00,548817,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-08-31T00:00:00,551361,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-09-30T00:00:00,556828,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-10-31T00:00:00,564665,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-11-30T00:00:00,582758,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,1999-12-31T00:00:00,612499,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-01-31T00:00:00,601868,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-02-29T00:00:00,578030,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-03-31T00:00:00,577105,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-04-30T00:00:00,578588,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-05-31T00:00:00,580556,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-06-30T00:00:00,581960,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-07-31T00:00:00,584222,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-08-31T00:00:00,583423,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-09-30T00:00:00,583752,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-10-31T00:00:00,585252,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-11-30T00:00:00,590277,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2000-12-31T00:00:00,598305,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-01-31T00:00:00,598666,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-02-28T00:00:00,595873,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-03-31T00:00:00,599106,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-04-30T00:00:00,601727,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-05-31T00:00:00,605919,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-06-30T00:00:00,609096,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-07-31T00:00:00,615984,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-08-31T00:00:00,622427,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-09-30T00:00:00,647223,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-10-31T00:00:00,635154,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-11-30T00:00:00,639465,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2001-12-31T00:00:00,650775,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-01-31T00:00:00,653760,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-02-28T00:00:00,654639,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-03-31T00:00:00,658956,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-04-30T00:00:00,663401,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-05-31T00:00:00,668606,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-06-30T00:00:00,673966,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-07-31T00:00:00,679310,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-08-31T00:00:00,679765,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-09-30T00:00:00,680397,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-10-31T00:00:00,681855,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-11-30T00:00:00,688494,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2002-12-31T00:00:00,699216,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-01-31T00:00:00,699262,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-02-28T00:00:00,700958,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-03-31T00:00:00,705269,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-04-30T00:00:00,709552,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-05-31T00:00:00,713711,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-06-30T00:00:00,714979,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-07-31T00:00:00,717614,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-08-31T00:00:00,720922,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-09-30T00:00:00,721062,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-10-31T00:00:00,724756,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-11-30T00:00:00,730637,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2003-12-31T00:00:00,739408,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-01-31T00:00:00,736438,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-02-29T00:00:00,735287,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-03-31T00:00:00,736780,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-04-30T00:00:00,741207,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-05-31T00:00:00,745039,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-06-30T00:00:00,750697,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-07-31T00:00:00,757304,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-08-31T00:00:00,757181,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-09-30T00:00:00,762233,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-10-31T00:00:00,763876,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-11-30T00:00:00,770493,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2004-12-31T00:00:00,776279,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2005-01-31T00:00:00,775222,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2005-02-28T00:00:00,772882,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:12:00
United States,Money Supply M0,2005-03-31T00:00:00,773481,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-04-30T00:00:00,775537,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-05-31T00:00:00,776356,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-06-30T00:00:00,780669,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-07-31T00:00:00,782860,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-08-31T00:00:00,782727,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-09-30T00:00:00,787943,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-10-31T00:00:00,787216,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-11-30T00:00:00,793472,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2005-12-31T00:00:00,803124,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-01-31T00:00:00,804172,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-02-28T00:00:00,804855,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-03-31T00:00:00,810146,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-04-30T00:00:00,809191,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-05-31T00:00:00,812561,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-06-30T00:00:00,812366,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-07-31T00:00:00,811505,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-08-31T00:00:00,809714,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-09-30T00:00:00,810401,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-10-31T00:00:00,809839,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-11-30T00:00:00,816786,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2006-12-31T00:00:00,826731,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-01-31T00:00:00,822978,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-02-28T00:00:00,820044,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-03-31T00:00:00,820914,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-04-30T00:00:00,822978,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-05-31T00:00:00,825698,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-06-30T00:00:00,827158,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-07-31T00:00:00,828938,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-08-31T00:00:00,829602,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-09-30T00:00:00,827418,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-10-31T00:00:00,829039,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-11-30T00:00:00,834315,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2007-12-31T00:00:00,837192,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-01-31T00:00:00,830632,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-02-29T00:00:00,829527,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-03-31T00:00:00,832999,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-04-30T00:00:00,830234,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-05-31T00:00:00,834675,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-06-30T00:00:00,840175,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-07-31T00:00:00,847018,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-08-31T00:00:00,847628,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-09-30T00:00:00,909687,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-10-31T00:00:00,1136412,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-11-30T00:00:00,1442251,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2008-12-31T00:00:00,1666365,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-01-31T00:00:00,1712014,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-02-28T00:00:00,1561699,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-03-31T00:00:00,1647305,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-04-30T00:00:00,1753246,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-05-31T00:00:00,1775104,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-06-30T00:00:00,1683704,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-07-31T00:00:00,1673598,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-08-31T00:00:00,1710773,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-09-30T00:00:00,1801165,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-10-31T00:00:00,1936314,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-11-30T00:00:00,2024608,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2009-12-31T00:00:00,2026220,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-01-31T00:00:00,1994962,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-02-28T00:00:00,2115182,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-03-31T00:00:00,2079591,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-04-30T00:00:00,2014449,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-05-31T00:00:00,2012331,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-06-30T00:00:00,2002433,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-07-31T00:00:00,1994298,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-08-31T00:00:00,1993664,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-09-30T00:00:00,1961226,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-10-31T00:00:00,1961720,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-11-30T00:00:00,1973139,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2010-12-31T00:00:00,2017000,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-01-31T00:00:00,2047917,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-02-28T00:00:00,2211605,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-03-31T00:00:00,2395330,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-04-30T00:00:00,2496574,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-05-31T00:00:00,2567185,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-06-30T00:00:00,2648548,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-07-31T00:00:00,2684801,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-08-31T00:00:00,2657678,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-09-30T00:00:00,2637680,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-10-31T00:00:00,2637757,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-11-30T00:00:00,2605420,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2011-12-31T00:00:00,2619586,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-01-31T00:00:00,2640764,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-02-29T00:00:00,2694422,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-03-31T00:00:00,2655219,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-04-30T00:00:00,2639850,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-05-31T00:00:00,2616477,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-06-30T00:00:00,2618755,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-07-31T00:00:00,2647752,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-08-31T00:00:00,2650750,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-09-30T00:00:00,2594909,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-10-31T00:00:00,2611775,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-11-30T00:00:00,2646809,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2012-12-31T00:00:00,2675945,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-01-31T00:00:00,2741743,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-02-28T00:00:00,2845251,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-03-31T00:00:00,2935036,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-04-30T00:00:00,3011737,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-05-31T00:00:00,3116932,Monthly,UNITEDSTAMONSUPM0,2014-02-05T14:17:00
United States,Money Supply M0,2013-06-30T00:00:00,3201472,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-07-31T00:00:00,3290898,Monthly,UNITEDSTAMONSUPM0,2014-02-05T14:17:00
United States,Money Supply M0,2013-08-31T00:00:00,3398930,Monthly,UNITEDSTAMONSUPM0,2014-02-05T14:17:00
United States,Money Supply M0,2013-09-30T00:00:00,3486920,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-10-31T00:00:00,3589515,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-11-30T00:00:00,3684563,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2013-12-31T00:00:00,3717450,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-01-31T00:00:00,3728483,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-02-28T00:00:00,3833354,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-03-31T00:00:00,3885877,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-04-30T00:00:00,3930681,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-05-31T00:00:00,3911525,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-06-30T00:00:00,3948691,Monthly,UNITEDSTAMONSUPM0,2015-04-25T21:13:00
United States,Money Supply M0,2014-07-31T00:00:00,3989084,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2014-08-31T00:00:00,4075039,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2014-09-30T00:00:00,4049189,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2014-10-31T00:00:00,4001451,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2014-11-30T00:00:00,3830424,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2014-12-31T00:00:00,3934455,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-01-31T00:00:00,4017103,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-02-28T00:00:00,3840464,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-03-31T00:00:00,4030632,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-04-30T00:00:00,4059374,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-05-31T00:00:00,3949372,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-06-30T00:00:00,3919649,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-07-31T00:00:00,3961217,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-08-31T00:00:00,3984019,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
United States,Money Supply M0,2015-09-30T00:00:00,4028486,Monthly,UNITEDSTAMONSUPM0,2019-01-24T12:00:00
